title	plot	Action	Adult	Adventure	Animation	Biography	Comedy	Crime	Documentary	Drama	Family	Fantasy	Game-Show	History	Horror	Music	Musical	Mystery	News	Reality-TV	Romance	Sci-Fi	Short	Sport	Talk-Show	Thriller	War	Western	plot_lang
"""Bondi Rescue"" (2006) {(#12.10)}"	 A small shift is flat-out rescuing swimmers ad treating painfully stung victims of bluebottle jellyfish, brought in by the rift's stream, Luke even has to remove one bu hand, hence by stung. While Maxi prepares a badly unconscious woman for an ambulance, Jesse must coordinate rescues and the search for a teen boy who remains missing nearly four hours. Some rescues on the special broad surf boards are complicated by the victim's excessive weight, one Indian can't even climb onto the jet-ski. The surfers on the team enjoy a visit from Brazil's blind surfer who even enters Hawaii's Pipeline.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Bondi Rescue"" (2006) {(#6.13)}"	 Sydney faces an unprecedented six days heat wave, causing droves to flock to the beach, where sunstrokes abound, like dehydration, which doesn't square with vomiting as after getting in seawater. More cliff cut victims. A prankster pretends to be stuck under a grid.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Bondi Vet"" (2009) {(#2.1)}"	 Chris likes on occasional exotic patient for variety, but Sydney Zoo's reticular python Atomic Betty is a bit over the top: Australia's largest constrictor needs handling by teams of at least five grown men. After hibernation, she seems to lack appetite, but checks out healthy, so he administers vitamin B. Back in the clinic, two girl house-mates fuzz even more about their beloved, spoiled-rotten canine 'baby' Marie, which swallowed a bikini cord. Chris's surgeon colleague operates a Boston terrier who was crushed by the owner's car.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Bondi Vet"" (2009) {(#6.27)}"	 Chris goes out of his way to try and help Jasper, a five year old dog that suffered brain damage as a puppy and whose condition is suddenly going downhill. Also at Bondi a guinea pig with paralyzed back legs and a three week old bird with leg problems rock up in search for Chris' expertise. Lisa and Andrew at SASH put everything they have in trying to save a most beloved cat that was hit by a car and as a result has serious facial wounds. And a most beloved sea rob is starting to become blind and needs eye surgery. SASH moves out to help.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""Bones"" (2005) {The 200th in the 10th (#10.10)}"	 In an anachronistic dream, Booth is a cat-burglar/master jewel thief who donates the proceeds to fellow war veterans. Breaking in to rob socialite Eva, he finds her burnt corpse in the safe. Brennan is a pioneer female LAPD detective, whose father Max, the commissioner, fires her for maintaining Booth didn't murder Eva. The pair teams up to prove the authorities wrong and turn to paleontology professor Jack Hodgins and his assistant Clark Edison to invent the forensic use of archaeological methods. Dandy millionaire James Aubrey is murdered while informing them about Eve, reporter Wendell Bray keeps the case in the spotlight.	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	en
"""Bones"" (2005) {The Eye in the Sky (#10.15)}"	 Jeff Dover's corpse is found, grossly and thoroughly mangled in an industrial shredder. He was a high-stakes gambler, so Booth decides to join his secret poker band to test the other players. James Aubrey can't talk him out of it, but his worries for the ex-addict colleague makes Bones doubt too. Hodgins meanwhile works on a rubber product to earn money from another patent.	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	en
"""Bones"" (2005) {The Master in the Slop (#9.14)}"	" When the Jeffersonian team discovers the body of a renowned but disliked chess master amidst pig slop, Sweets surprises the team with his chess skills and goes undercover in the world of professional chess to find the killer. Cam is being recognized in the ""Outstanding Woman of Science"" issue of a noted science publication but is hesitant to participate since she does not want to offend Brennan who knows she should be the one to be honored. Meanwhile, much to Brennan's annoyance, Dr. Douglas Filmore, the always sunny Canadian forensic podiatrist fills in as a lab intern. Young chess master Magnusson's corpse is found in pig slop, almost completely digested. That farm and MO suggest the work of a presumed killer Jarrick Henry, who however has a solid alibi. Magnusson's violent ex Ingrid makes a logical suspect. Former master Sweets resumes the game in the club to test the other members, including his long-standing friend Dimitri Romanov, neurotic Ahn Ni, haughty president Forrest Wakefield, expelled Tiffin Olin and Magnusson's protégé Tim Levitt, whose mother had an affair with him. Dr. Douglas Filmore, now also graduated in forensic anthropology, acts as intern to observe the Jeffersonian team for an official report on US-Canadian forensic collaboration."	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	en
"""Bones"" (2005) {The Superhero in the Alley (#1.12)}"	 Bones happily postpones her stress research contribution to a 9,600 year old Chinese find to help Booth prevent embarrassment to the FBI after the discovery of a boy in rubber costume, despite maggot-consumption, found to be smashed to death before he was pushed from a roof to stage a suicide. He's identified as 17 year-old nerd Warren Granger, who had no social life except Yasutani the Terrible's loony 'clan' of comics superhero fans role-playing self-invented characters in costumes. Warren designed and drew his own superhero comic, in which he starred with fellow member Abigail Zealey alias 'Blue'; the director studies his psychology from the story-text. While 'research reading' introduces Zack to the fantasy world of comics, the sleuths examine the presumably fatal fantasies and teenage group dynamics...	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	en
"""Booh!"" (2005) {Dees is de rover (#1.8)}"	 Dad Kronkel has a bad cold, so Jonas volunteers to receive -and scare off- the next castle buyer, who will cancel anyway. However Dees, a robber who just stole the Mona Lisa, arrives there first, for an appointment with a buyer. As Dees looks for a drink, he unknowingly opens the butas bottle, which preoccupies the ghosts, except Secundo, who is eager to prove la Guocunda was his lover and he made all his master Leonardo Da Vinci's inventions, including working wings, the second of which is missing somewhere in the castle. When Jonas, who takes Dees for the buyer, recognizes the painting, he's tied-up...	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Booker"" (1989) {High Rise (#1.4)}"	 Some men break into the building and take Chick, Alicia, and some other people hostage. They claim that they entrusted one of their execs with millions of dollars that he was suppose to send to Asia. But it didn't get there. Since the man was killed when they broke in, the leader, whom Chick knows, demands that they find the money. Booker, who wasn't caught, goes around the building trying to save the hostages.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	en
"""Boomers"" (2014) {Naming Ceremony (#2.3)}"	 Joyce and Alan persuade their friends to accompany them to their granddaughter's naming ceremony though daughter-in-law Suze and her mother Sally are not appreciative of Joyce's gifts. Alan does not help by blowing the electrics whilst Trevor is perturbed to discover that Carol is writing an erotic novel and Sally's husband Vaughan makes John a tempting offer . Indeed misunderstandings abound before the final ceremony takes place.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Boon"" (1986) {Work, Rest & Play (#5.5)}"	 Ken takes a job minding a tough Glaswegian footballer who finds it hard to keep his eyes on the ball; Harry is kept busy by a contract to guard some puppies, and a request to organise the pub's football team for this match with a team from a nearby prison with Rocky keeping goal.	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Boonie Bears or Bust"" (2012) {The Sky Warriors (#1.62)}"	 The Bear Brothers vie for Natasha's attention, but discover that she is taken with the exploits of a famous tightrope walker. The brothers decide to train for life on the tightrope, but they're in for the battle of their lives when Hunter Vick follows them onto the high wire, looking to take them down at long last.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Boonie Bears"" (2011) {Lumber Jack Attack (#1.24)}"	 The boss calls Logger Vick early in the morning to complain about the decreasing production and orders him to double it in a week. Logger Vick has no other way out but to employ more loggers to increase the output. Briar and Bramble are told that Logger Vick is recruiting by Warren. They see this as a great opportunity to protect the forest, and they come up with a master plan to disguise themselves as loggers.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Border Patrol"" (1959) {Everglades Story (#1.1)}"	 U.S. Border Patrol Agent Don Jagger pursues a gang of illegal aliens engaged in gun running and kidnapping through the Florida Everglades. His search for the arms smugglers is assisted by a Seminole alligator wrestler who knows the hammocks and sloughs of southern Florida like the back of his hand.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Border Security: Australia's Front Line"" (2004) {(#9.9)}"	 Compliance Raid in Adelaide uncovers two illegal workers who are owed $10,000 in back pay from their employer. An English passenger arrives at Brisbane airport on a working holiday. Customs find a small amount of cannabis in his luggage. A parcel from Canada is being x-rayed and shows that a jackhammer is inside, but there are some abnormalities.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Bordertown"" (1989) {The Reaper (#1.9)}"	 Obediah Winslow, a gunfighter known as the Reaper comes to Bordertown and Craddock and Bennett are curious why he came. Craddock's worried that someone will get killed. Bennett seems content to let him stay. When someone tries to draw on him Craddock tells him to go but he says Craddock will have to carry his body out. Bennett stops them from going at it. He later goes to see Marie who later tells them why he came.	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	en
"""Born Again Virgin"" (2015) {Off to See the Wizard (#1.9)}"	 Jenna needs to make a little more money, so Kelly hooks her up to be a ghostwriter for one of her firm's clients - Quinn Reed - a fashion mogul who Jenna idolizes. Jenna is super excited about meeting Quinn, then working for her. It's her dream job and she is basking in the glow of happiness. That is until Quinn hits on her. Jenna had no idea that Quinn was even a lesbian, so she's really taken aback by Quinn's interest. Jenna doesn't want to mess up her new job situation, so she doesn't know how to respond. Quinn doesn't pressure Jenna, she just calmly lays out reasons why Jenna should consider her as a possible paramour. Jenna hears Quinn and seriously considers the offer. She's taking a break from men, so maybe women should be an option. After really thinking about it, and hearing everybody else's opinions on the subject, Jenna decides she's not about that life. She tells Quinn she really wants to keep her job, but she doesn't want to participate in any extra curricular activities. Quinn is cool with that, and all's well that ends well. Kelly thinks Anderson, a guy at work is interested in her, and Jenna thinks so, too. When Kelly goes to make a move, Anderson reveals that he's sleeping with a younger woman in the office. Kelly wonders why she can't attract a decent man. Donovan and Tara both tell Kelly that she's too aggressive. Tara tries to Eliza Doolittle Kelly and tell her how to act in order to attract a man. She even sets up Kelly on a blind date to try out her tactics. Kelly obliges and goes out on the date being a makeshift Tara. The guy is all into Kelly, but she can't continue the charade. She tells off the guy and decides that she'd rather be herself and take her chances than to be a carbon copy of Tara and date on a surface level. Jenna lands a dream job ghostwriting for one of her sheroes, but things take a turn towards uncomfortable when her new boss makes a pass at her. Tara tries to help soften up Kelly's aggressive dating style by sharing her proven tips on how to catch and keep a man, and setting her up on a blind date.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
